40040191,Puerta para bomba de infusion,UN,,0,1
40040192,Pulmon de prueba adulto,UN,,0,1
40040193,Pulmon de prueba neonato,UN,,0,1
40040194,Punta metalica para pieza de mano para aspirador ultrasonico,UN,,0,1
40040195,Recipiente de cascada para ventilador volumetrico,UN,,0,1
40040196,Reductora de presion de no2 para maquina de anestesia,UN,,0,1
40040197,Reductora de presion de oxigeno para maquina de anestesia,UN,,0,1
40040198,Regulador de 50 psi para maquina de anestesia,UN,,0,1
40040199,Regulador de aspiracion 0-180 psi con adaptador,UN,,0,1
40040200,Repuesto para bomba de infusion,UN,,0,1
40040201,Resorte de mecanismo de ciclado Bpr-1,UN,,0,1
40040202,Resorte de mecanismo de ciclado Bpr-2,UN,,0,1
40040203,Sensor bidireccional para espirometro,UN,,0,1
40040204,Sensor de aire para bomba de infusion,UN,,0,1
40040205,Sensor de aire - goteo,UN,,0,1
40040206,Sensor de flujo para maquina de anestesia,UN,,0,1
40040207,Sensor de flujo para ventilador mecanico de respiracion,UN,,0,1
40040208,Sensor de flujo aereo,UN,,0,1
40040209,Sensor de oxigeno,UN,,0,1
40040210,Sensor de oxigeno para capnografo,UN,,0,1
40040211,Sensor de pulsaciones y saturacion de oxigeno sangre para oximetro de pulso,UN,,0,1
40040212,Sensor de pulsiometro Criticare 504,UN,,0,1
40040213,Sensor de pulsiometro Ohmeda 3740,UN,,0,1
40040214,Sensor de pulsioximetria Adulto,UN,,0,1
40040215,Sensor de pulsioximetria C504,UN,,0,1
40040216,Sensor de pulsioximetria pediatrico,UN,,0,1
40040217,Sensor de pulsioximetria novametrix,UN,,0,1
40040218,Sensor de saturacion de oxigeno,UN,,0,1
40040219,Sensor de saturacion de oxigeno pb 240,UN,,0,1
40040220,Sensor de temperatura B6400,UN,,0,1
40040221,Sensor de temperatura Bma-2,UN,,0,1
40040222,Sensor de temperatura para cuna termica,UN,,0,1
40040223,Sensor de temperatura Para humedificador,UN,,0,1
40040224,Sensor de temperatura Para incubadora,UN,,0,1
40040225,Sensor de temperatura para ventilador volumetrico,UN,,0,1
40040226,Sensor doble de temperatura para ventilador volumetrico,UN,,0,1
40040227,Sensor oximetro Adulto,UN,,0,1
40040228,Sensor oximetro Adulto-dedo,UN,,0,1
40040229,Sensor oximetro Nino-dedo,UN,,0,1
40040230,Sensor oximetro Nino-oido,UN,,0,1
40040231,Sensor proximal y distal para ventilador volumetrico,UN,,0,1
40040232,Servohumedificador con adaptador para ventilador volumetrico,UN,,0,1
40040233,Sistema coombs para maquina de anestesia,UN,,0,1
40040234,Sistema de manguera para paciente para respirador a presion,UN,,0,1
40040235,Socket de bombilla para lampara cialitica,UN,,0,1
40040236,Socket para foco para lampara cialitica,UN,,0,1
40040237,Soporte doble para valvula de aspiracion,UN,,0,1
40040238,Tanque acumulador de gases para ventilador volumetrico,UN,,0,1
40040239,Tapa para puerta Para incubadora,UN,,0,1
40040240,Tarjeta con detector optico de piston para ventilador mecanico,UN,,0,1
40040241,Tarjeta de control para ventilador volumetrico,UN,,0,1
40040242,Tarjeta de humedificador temoral para respirador volumetrico,UN,,0,1
40040243,Tarjeta de sensado de oxigeno para respirador volumetrico,UN,,0,1
40040244,Tarjeta electronica de control de humedad y temperatura para ventilador volumetrico,UN,,0,1
40040245,Tarjeta electronica para co2 para capnografo,UN,,0,1
40040246,Tarjeta expansora para ventilador volumetrico,UN,,0,1
40040247,Tarjeta fuente de poder para bomba de infusion,UN,,0,1
40040248,Tarjeta para pulsioximetro,UN,,0,1
40040249,Termistor Para incubadora,UN,,0,1
40040250,Termometro para respirador,UN,,0,1
40040251,Termometro de sobretemperatura para incubadora,UN,,0,1
40040252,Termometro en L 0° a 100° C,UN,,0,1
40040253,Termometro en L 0° a 240° C,UN,,0,1
40040254,Termometro en L 0° a 300° C,UN,,0,1
40040255,Termometro para incubadora 0 a 40°,UN,,0,1
40040256,Termometro para incubadora 0 a 7°,UN,,0,1
40040257,Termostato Para incubadora,UN,,0,1
40040258,Timer expiratorio para respirador a presion,UN,,0,1
40040259,Trampa de agua para capnografo,UN,,0,1
40040260,Trampa para agua para respirador pediatrico,UN,,0,1
40040261,Trampa para agua para ventilador pediatrico,UN,,0,1
40040262,Trampa para especimen Para aspirador bronquial,UN,,0,1
40040263,Transductor para maquina de anestesia,UN,,0,1
40040264,Tubo en y Para respirador,UN,,0,1
40040265,Tubo terminal para respirador,UN,,0,1
40040266,Turbina para sensor de flujo de gas exhalado,UN,,0,1
40040267,Valvula para aspirador de secrecion,UN,,0,1
40040268,Valvula apl,UN,,0,1
40040269,Valvula bennett,UN,,0,1
40040270,Valvula de aspiracion para ventilador volumetrico,UN,,0,1
40040271,Valvula de expiracion para ventilador volumetrico,UN,,0,1
40040272,Valvula de flush dfe 02,UN,,0,1
40040273,Valvula de servo control para ventilador volumetrico,UN,,0,1
40040274,Valvula drum Pr1 y pr2 para respirador,UN,,0,1
40040275,Valvula expiratoria Ppr-2,UN,,0,1
40040276,Valvula expiratoria Vft,UN,,0,1
40040277,Valvula limitadora de entrada para incubadora,UN,,0,1
40040278,Valvula negra para ventilador volumetrico,UN,,0,1
40040279,Valvula respiratoria para respirador volumetrico,UN,,0,1
40040280,Valvula unidireccional para respirador a presion,UN,,0,1
40040281,Vaporizador para maquina de anestesia D-785,UN,,0,1
40040282,Vaporizador para maquina de anestesia F-300,UN,,0,1
40040283,Ventana de acrilico para incubadora,UN,,0,1
40040284,Audifono para equipo de repuestas evocadas auditivas,UN,,0,1
40040285,Bateria para lampara cialitica,UN,,0,1
40040286,Bateria Para monitor cardiaco,UN,,0,1
40040287,Bulbo tipo faro para lampara cialitica,UN,,0,1
40040288,Colector de gas para respirador a presion,UN,,0,1
40040289,Conexion diamond hembra para maquina de anestesia,UN,,0,1
40040290,Conexion diamond macho para maquina de anestesia,UN,,0,1
40040291,Cable de oximetro para monitor capnografo,UN,,0,1
40040292,Codo para equipo con dos salidas,UN,,0,1
40040293,Conector para valvula de aspiracion,UN,,0,1
40040294,Filtro antibacteria para aspirador de secrecion,UN,,0,1
40040295,Filtro antibacteria Para incubadora,UN,,0,1
40040296,Filtro autoclavable para ventilador volumetrico,UN,,0,1
40040297,Filtro bacteriologico para aspirador de secrecion,UN,,0,1
40040298,Filtro bacteriologico para incubadora,UN,,0,1
40040299,Filtro hidrofobico para aspirador de secrecion,UN,,0,1
40040300,Filtro microporoso para aspirador de secrecion,UN,,0,1
40040301,Filtro para muestra de gases co2 para capnografo,UN,,0,1
40040302,Lampara tipo faro para lampara cialitica,UN,,0,1
40040303,Manguera alimentadora con clamp para reservorio para ventilador volumetrico,UN,,0,1
40040304,Manometro del circuito de respiracion de -10 a 100 cmh20,UN,,0,1
40040305,Manometro para respirador a presion,UN,,0,1
40040306,Placa de identificacion para tomas de oxido nitroso,UN,,0,1
40040307,Regulador de flujo de oxigeno para maquina de anestesia,UN,,0,1
40040308,Sensor de monitor de volumen para espirometro,UN,,0,1
40040309,Sensor de pulsiometro Nko,UN,,0,1
40040310,Sensor de temperatura B7200,UN,,0,1
40040311,Sensor de temperatura de piel C-100,UN,,0,1
40040312,Simulador de pulsioximetria,UN,,0,1
40040313,Sistema de absorbedor de co2 para capnografo,UN,,0,1
40040314,Sensor de oxigeno para maquina de anestesia,UN,,0,1
40040315,Sensor de volumen para capnografo,UN,,0,1
40040316,Set de conexion rapida para oxido de nitroso,UN,,0,1
40040317,Tapa de camara con filtro para aspirador de secrecion,UN,,0,1
40040318,Tarjeta de display para capnografo,UN,,0,1
40040319,Tarjeta electronica para pulsioximetro,UN,,0,1
40040320,Tarjeta electronica principal para oximetro ambiental,UN,,0,1
40040321,Tubo diafragmado de expiracion Para respirador,UN,,0,1
40040322,Tubo flex para conexion de paciente a flujometro,UN,,0,1
40040323,Tubo para conexion para aspirador,UN,,0,1
40040324,Tapa de cubierta Para incubadora,UN,,0,1
40040325,Tapa reguladora de presion para aspirador de secrecion,UN,,0,1
40040326,Tarjeta para impresora para espirometro,UN,,0,1
40040327,Termometro en L 0° a 40° C,UN,,0,1
40040328,Trampa para agua para ventilador volumetrico,UN,,0,1
40040329,Tubo de aspiracion para aspirador de secrecion,UN,,0,1
40040330,Valvula colectora de gas positiva para respirador a presion,UN,,0,1
40040331,Colchon termico para incubadora,UN,,0,1
40040332,Sensor de pulsioximetria NK oxipal,UN,,0,1
40040333,Equipo cumbs,UN,,0,1
40040334,Pantalla Para oximetro de pulso,UN,,0,1
40040335,Tarjeta electronica para maquina de anestesia,UN,,0,1
40040336,Soporte simple para valvula de aspiracion,UN,,0,1
40040337,Sensor de flujo de exhalacion para respirador volumetrico,UN,,0,1
40040338,Calibrador digital para ventilador volumetrico,UN,,0,1
40040339,Filtro de aspiracion de sistema venturi para incubadora,UN,,0,1
40040340,Celda galvanica de oxigeno para incubadora,UN,,0,1
40040341,Sensor cutaneo de paciente para incubadora,UN,,0,1
40040342,Acople para ventilador volumetrico,UN,,0,1
40040343,Soporte para tubuladuras de ventilacion para incubadora,UN,,0,1
40040344,Sensor de temperatura de piel para incubadora,UN,,0,1
40040345,Drenador automatico para tanque de aire comprimido,UN,,0,1
40040346,"Manguera de alta presion con proteccion de malla de 1/4""",UN,,0,1
40040347,Puerta de acrilico para incubadora,UN,,0,1
40040348,Bandeja porta colchoncito para incubadora,UN,,0,1
40040349,Camara de vacio para aspirador de secrecion,UN,,0,1
40040350,Empaquetadura de camara de fuelle para maquina de anestesia,UN,,0,1
40040351,Empaquetadura de contenedor de agente anestesico para maquina de anestesia,UN,,0,1
40040352,Filtro de gas para maquina de anestesia,UN,,0,1
40040353,Filtro hidrofobico de humedad para maquina de anestesia,UN,,0,1
40040354,Kit de presion invasiva para maquina de anestesia,UN,,0,1
40040355,Membrana de valvula de sobreflujo para maquina de anestesia,UN,,0,1
40040356,Tubo de muestra de Co2 para maquina de anestesia,UN,,0,1
40040357,Valvula para circuito respiratorio para ventilador,UN,,0,1
40040359,Bateria de plomo acida,UN,,0,1
40040360,Filtro para aspirador de incubadora,UN,,0,1
40040361,Tarjeta electronica analogica para pulsioximetro,UN,,0,1
40040362,Tarjeta electronica digital para pulsioximetro,UN,,0,1
40040363,Microfiltro de toma de aire para incubadora,UN,,0,1
40040364,Celda de concentracion de oxigeno para capnografo,UN,,0,1
40040365,Celda de concentracion de oxigeno para incubadora,UN,,0,1
40040366,Celda de concentracion de oxigeno para ventilador volumetrico,UN,,0,1
40040367,Motor ventilador para incubadora,UN,,0,1
40040368,Adaptador de retorno de gas,UN,,0,1
40040369,Brazalete adulto grande,UN,,0,1
40040370,Brazalete adulto pequeno,UN,,0,1
40040371,Brazalete adulto standard,UN,,0,1
40040372,Cable troncal para saturacion de oxigeno,UN,,0,1
40040373,Canister circuito standard,UN,,0,1
40040374,Circuito de paciente adulto,UN,,0,1
40040375,Circuito de paciente neonatal,UN,,0,1
40040376,Circuito de paciente pediatrico,UN,,0,1
40040377,Filtro de polvo para maquina de anestesia,UN,,0,1
40040378,Kit de calibracion de gases,UN,,0,1
40040379,Kit de mantenimiento de 01 ano para maquina de anestesia,UN,,0,1
40040380,Manguera negra para presion arterial no invasiva adulto,UN,,0,1
40040381,Manguera negra para presion arterial no invasiva pediatrico,UN,,0,1
40040382,Sensor de saturacion de oxigeno (dedo) adulto,UN,,0,1
40040383,Sensor de saturacion de oxigeno para oreja,UN,,0,1
40040384,Sensor de temperatura de piel adulto,UN,,0,1
40040385,Sensor de temperatura de piel pediatrico,UN,,0,1
40040386,Sensor de temperatura esofagico adulto,UN,,0,1
40040387,Sensor de temperatura esofagico pediatrico,UN,,0,1
40040388,Alarma visual audible regulable para equipo de fototerapia,UN,,0,1
40040389,Bolsa para resucitador neonatal,UN,,0,1
40040390,Valvula inspiratoria/expiratoria bidireccional para resucitador neonatal,UN,,0,1
40040391,"Manguera de alta presion con proteccion de malla de 1/8""",M,,0,1
40040392,"Manguera de alta presion con proteccion de malla de 3/16""",M,,0,1
40040393,Modulo de ventilacion para incubadora,UN,,0,1
40040394,Tapa de control de mando para mesa quirurgica,UN,,0,1
40040395,Amortiguador hidraulico para mesa de operaciones,UN,,0,1
40040396,Cable extensor para sensor de pulsioximetria,UN,,0,1
40040397,Bolsa de prueba pediatrico para ventilador volumetrico,UN,,0,1
40040398,Manguera blanca para presion arterial no invasiva pediatrico,UN,,0,1
40040399,Cable troncal de ECG (3 puntas) para maquina de anestesia,UN,,0,1
40040400,Cable de ECG (3 puntas) para maquina de anestesia,UN,,0,1
40040401,Cable troncal de ECG (5 puntas) para maquina de anestesia,UN,,0,1
40040402,Cable de ECG (5 puntas) para maquina de anestesia,UN,,0,1
40040403,Tarjeta electronica de potencia para equipo de fototerapia,UN,,0,1
40040404,Sensor de goteo Para bomba de infusion,UN,,0,1
40040405,Indicador de temperatura para incubadora,UN,,0,1
40040406,Flujometro para aire medicinal,UN,,0,1
40040407,Membrana de teclado para espirometro,UN,,0,1
40040408,Fuente de poder para pulsioximetria,UN,,0,1
40040409,Filtro para conducto de vias aereas para maquina de anestesia,UN,,0,1
40040410,Filtro de ambiente refrigerante para maquina de anestesia,UN,,0,1
40040411,Termoswitch de sobretemperatura para incubadora,UN,,0,1
40040412,Tarjeta electronica de control de temperatura para incubadora,UN,,0,1
40040413,"Pantalla CRT a color 14"" para espirometro",UN,,0,1
40040414,Celda de concentracion de oxigeno para maquina de anestesia,UN,,0,1
40040415,Soporte para diafragma para valvula de exhalatoria para ventilador mecanico,UN,,0,1
40040416,Cable giratorio para dermatomo,UN,,0,1
40040417,Sistema de arrastre-empuje pra bomba de perfusion,UN,,0,1
40040418,Teclado de membrana para espirometro,UN,,0,1
40040419,Tarjeta electronica para bomba de infusion,UN,,0,1
40040420,Faja plana para aspirador de secrecion,UN,,0,1
40040421,Kit de filtros y oring para ventilador volumetrico,UN,,0,1
40040422,Filtro del ventilador para ventilador volumetrico,UN,,0,1
40040423,Kit de reparacion de bomba para aspirador de secrecion,UN,,0,1
40040424,Tapa con conectores y flotadores para unidad de succion,UN,,0,1
40040425,Faja transmisora para aspirador de secrecion,UN,,0,1
40040426,Filtro de entrada de aire para ventilador volumetrico,UN,,0,1
40040427,Filtro para absorvedor para maquina de anestesia,UN,,0,1
40040428,Palanca para absorvedor para maquina de anestesia,UN,,0,1
40040429,Cubierta de absorvedor con valvula para maquina de anestesia,UN,,0,1
40040430,Injerto para absorvedor para maquina de anestesia,UN,,0,1
40040431,Cable de alimentacion para maquina de anestesia,UN,,0,1
40040432,Cable de conmutacion para maquina de anestesia,UN,,0,1
40040433,Porta membrana para valvula expiratoria,UN,,0,1
40040434,Set de nebulizador para ventilador volumetrico,UN,,0,1
40040435,Copa para nebulizador del ventilador volumetrico,UN,,0,1
40040436,Filtro inspiratoria para ventilador volumetrico,UN,,0,1
40040437,Track ball del panel de mando para ventilador volumetrico,UN,,0,1
40040438,Fijador para riel lateral para mesa quirurgica,UN,,0,1
40040439,Cable extensor para sensor para maquina de anestesia,UN,,0,1
40040440,Bateria para oximetro de pulso de 6 V,UN,,0,1
40040441,Trampa de agua para ventilador de maquina de anestesia,UN,,0,1
40040442,Tarjeta analogica de control para incubadora,UN,,0,1
40040443,Filtro de refrigeracion para ventilador volumetrico,UN,,0,1
40040444,Cable de comunicacion de fibra optica para ventilador volumetrico,UN,,0,1
40040445,Filtro inspiratorio para ventilador mecanico,UN,,0,1
40040446,Filtro expiratorio para ventilador mecanico,UN,,0,1
40040447,Filtro de entrada de aire para ventilador mecanico,UN,,0,1
40040448,Filtro de enfriamiento para ventilador mecanico,UN,,0,1
40040449,Kit colector de condensado para ventilador mecanico,UN,,0,1
40040450,Filtro para bomba PEEP para ventilador mecanico,UN,,0,1
40040451,Cabezal portapapeles de camara de vacio para aspirador de secrecion,UN,,0,1
40040452,Regulador de gases O2 aire y N2O para maquina de anestesia,UN,,0,1
40040453,Alarma para oxigeno,UN,,0,1
40040454,Barra de selectatec para vaporizador,UN,,0,1
40040455,Acoplador de vaporizador para selectatec,UN,,0,1
40040456,Motor para aspirador de maquina de anestesia,UN,,0,1
40040457,Kit de oring para maquina de anestesia,UN,,0,1
40040458,Campana para fuelle para maquina de anestesia,UN,,0,1
40040459,Valvula de control de tiempo inspiratoria,UN,,0,1
40040460,Valvula de control de tiempo expiratoria,UN,,0,1
40040461,Valvula de control de tiempo de frecuencia,UN,,0,1
40040462,Modulo analizador de gases para maquina de anestesia,UN,,0,1
40040463,Kit de repuestos para valvula reguladora de presion de vapor,UN,,0,1
40040464,Resistencia de humedificador para maquina de anestesia,UN,,0,1
40040465,Guiador para resistencia de humedificador,UN,,0,1
40040466,Perilla de control de sensiblidad para ventilador volumetrico,UN,,0,1
40040467,Soporte de sistema respiratorio,UN,,0,1
40040468,Bloque de gas respiratorio,UN,,0,1
40040469,Auricular vibrador para audiometro,UN,,0,1
40040470,Selector de volumen para ventilador volumetrico,UN,,0,1
40040471,Tarjeta electronico PCBA para ventilador volumetrico,UN,,0,1
40040472,Camara de presion para modulo de presion no invasiva para maquina de anestesia,UN,,0,1
40040473,Valvula magnetica para modulo de presion para maquina de anestesia,UN,,0,1
40040474,Valvula de estrangulacion para modulo de presion para maquina de anestesia,UN,,0,1
40040475,Filtro para bomba de modulo de presion para maquina de anestesia,UN,,0,1
40040476,Unidad completa para modulo de presion para maquina de anestesia,UN,,0,1
40040477,Manguito para presion no invasiva para maquina de anestesia,UN,,0,1
40040478,Perilla de control para maquina de anestesia,UN,,0,1
40040479,Filtro para espirometro portatil computarizado,UN,,0,1
40040480,Sensor para espirometro portatil computarizado,UN,,0,1
40040481,Potenciometro de control para ventilador volumetrico,UN,,0,1
40040482,Kit de piston con biela para ventilador volumetrico,UN,,0,1
40040483,Cilindro para ventilador volumetrico,UN,,0,1
40040485,Bombin hidraulico para mesa quirurgica,UN,,0,1
40040486,Plato de valvulas para maquina de anestesia,UN,,0,1
40040487,Tarjeta electronica demand-micro de 4 pistas para ventilador volumetrico,UN,,0,1
40040488,Relay de estado solido para incubadora,UN,,0,1
40040489,Compresor de aire para ventilador volumetrico,UN,,0,1
40040490,Cable conector para bomba de infusion,UN,,0,1
40040491,Potenciometro para bomba de infusion,UN,,0,1
40040492,Tarjeta de frecuencia para maquina de anestesia,UN,,0,1
40040493,Cubierta de valvula de exhalacion para ventilador mecanico,UN,,0,1
40040494,Interfase de ventilador - paciente facial total,UN,,0,1
40040495,Interfase de ventilador - paciente nasal,UN,,0,1
40040496,Helmet de ventilador - paciente,UN,,0,1
40040497,Sensor de oxigeno para ventilador mecanico,UN,,0,1
40040498,Filtro de aire para ventilador mecanico,UN,,0,1
40040499,Sensor de flujo y temperatura para humidificador,UN,,0,1
40040500,Acople flexible tipo disco,UN,,0,1
40040501,Trackball para ecocardiografo,UN,,0,1
40040502,Cable extensor de interfase para monitor multifuncional,UN,,0,1
40040503,Modulo de 3 parametros para incubadora neonatal,UN,,0,1
40040504,Tubo de aspiracion para espectrofotometro,UN,,0,1
40040505,Valvula PEEP para ventilador volumetrico,UN,,0,1
40040506,Bateria de 4.8 v. para pulsioximetro,UN,,0,1
40040507,Cable ECG de 3 ramales para monitor multifucional,UN,,0,1
40040508,Cable ECG de 5 ramales para monitor multifuncional,UN,,0,1
40040509,Cable troncal EKG 5 ramales para monitor multifuncional,UN,,0,1
40040510,Faro sellado para lampara cialitica 24 v. x35w,UN,,0,1
40040511,Kit de mantenimiento preventivo de 2500h para maquina de anestesia,UN,,0,1
40040512,Trampa de agua para maquina de anestesia,UN,,0,1
40040513,Cargador de agente anestesico para maquina de anestesia,UN,,0,1
40040514,Sensor de caudal spiralag para maquina de anestesia,UN,,0,1
40040515,Bateria de 9.5 v. para pulsioximetro,UN,,0,1
40040516,Electrovalvula de modulo ventilatorio para maquina de anestesia,UN,,0,1
40040517,Cable extensor de presion invasiva para monitor multifuncional,UN,,0,1
40040518,Conjunto del vial recolector para ventilador volumetrio,UN,,0,1
40040519,Linea piloto de presion respiracion (alabsorvedor) para maquina de enestesia,UN,,0,1
40040520,Sensor de presion para bomba de infusion,UN,,0,1
40040530,Ventilador para respirador volumetrico,UN,,0,1
40040531,Bateria de 12 voltios para maquina de anestesia,UN,,0,1
40040532,Filter fan para ventilador volumetrico,UN,,0,1
40040533,Muffler filter cores para ventilador volumetrico,UN,,0,1
40040534,Cuerpo de valvula expiratoria de ventilador volumetrico,UN,,0,1
40040535,Tarjeta electronico para ventilador volumetrico,UN,,0,1
40040536,Disco ceramico para sistema de expiracion/inspiracion para maquina de anestesia,UN,,0,1
40040537,Bateria de 12 v - 3.2 ah para bomba de infusion,UN,,0,1
40040538,Bateria de acido plomo sellada de 12 v - 2.3 ah para capnografo + pulsioximetro,UN,,0,1
40040539,Bateria recargable de 12 v - 1.9 ah para ventilador volumetrico + PCV,UN,,0,1
40040540,Bateria de acido plomo sellada de 12 v - 2 ah para pulsioximetro,UN,,0,1
40040541,Cable de extension para capnografo + pulsioximetro,UN,,0,1
40040542,Cable de extension para sensor de SPO2 para pulsioximetro,UN,,0,1
40040543,Cable sensor de SPO2 para capnografo + pulsioximetro,UN,,0,1
40040544,"Cable troncal para SPO2 con conector oblicuo para sensor, extension 3 m para capnografo + pulsioximetro",UN,,0,1
40040545,Celda galvanometrica para medicion del FIO2 del paciente,UN,,0,1
40040546,Circuito de paciente completo de respiracion adulto reusable para ventilador volumetrico,UN,,0,1
40040547,Circuito reusable de respiracion para adulto para ventilador volumetrico,UN,,0,1
40040548,Circuito reusable de respiracion pediatrico para ventilador volumetrico,UN,,0,1
40040549,Conjunto de vial recolector para ventilador volumetrico,UN,,0,1
40040550,Copa para nebulizador para ventilador volumetrico + PCV,UN,,0,1
40040551,Corrugado para circuito neonatal para ventilador volumetrico + PCV,UN,,0,1
40040552,Cuerpo para valvula expiratoria para ventilador volumetrico,UN,,0,1
40040553,Capsula de oxigeno para incubadora neonatal,UN,,0,1
40040554,Capsula de sensor de oxigeno,UN,,0,1
40040555,Filter cores para ventilador volum‚trico,UN,,0,1
40040556,"Filtro antibacteria tipo rombo conector de 1/4"" para aspirador de secreciones",UN,,0,1
40040557,Filtro antibacteriano para aspirador de secreaciones rodable,UN,,0,1
40040558,Filtro de aire de 28.5 x 17 cm para incubadora neonatal,UN,,0,1
40040559,Filtro de entrada a ventilador para ventilador volumetrico,UN,,0,1
40040560,Filtro de entrada para ventilador volumetrico,UN,,0,1
40040561,Filtro de succion de bomba de aire PEEP para ventilador volumetrico,UN,,0,1
40040562,Filtro del ventilador de enfriamiento para ventilador volumetrico,UN,,0,1
40040563,Filtro expiratorio antibacterial reusable para ventilador volumetrico,UN,,0,1
40040564,Filtro expiratorio antibacteriano reusable conector de 22 mm para ventilador volumetrico,UN,,0,1
40040565,Filtro inspiratorio antibacteriano reusable conector de 22 mm para ventilador volumetrico,UN,,0,1
40040566,Filtro inspiratorio antibacterias reusable conector de 22 mm para ventilador volumetrico,UN,,0,1
40040567,Filtro para aspirador de secreciones,UN,,0,1
40040568,Filtro para bomba PEEP para ventilador volumetrico,UN,,0,1
40040569,"Kit de mantenimiento correctivo de 10,000 horas para compresor del ventilador volumetrico",UN,,0,1
40040570,"Kit de mantenimiento correctivo de 8,000 horas para compresor del ventilador volumetrico",UN,,0,1
40040571,Kit de mantenimiento correctivo para aspirador de secrecion rodable,UN,,0,1
40040572,Kit de mantenimiento correctivo para ventilador volumetrico + PCV,UN,,0,1
40040573,Kit de mantenimiento del compresor para ventilador volumetrico,UN,,0,1
40040574,"Kit de mantenimiento preventivo completo de 5,000 horas para ventilador volumetrico",UN,,0,1
40040575,"Kit de mantenimiento preventivo de 10,000 horas para ventilador volumetrico",UN,,0,1
40040576,"Kit de mantenimiento preventivo de 3,000 horas para ventilador volumetrico + PCV",UN,,0,1
40040577,"Kit de mantenimiento preventivo de 5,000 horas para ventilador volumetrico",UN,,0,1
40040578,"Kit de mantenimiento preventivo de 5,000 horas para ventilador volumetrico + PCV",UN,,0,1
40040579,"Kit de mantenimiento preventivo para comprensor de 10,000 horas par ventilador volumetrico",UN,,0,1
40040580,Kit de repuestos de reparacion de trampa de vapor para esterilizador con generador electrico de vapor,UN,,0,1
40040581,Kit de repuestos de reparacion de valvula solenoide para esterilizador con generador electrico de vapor,UN,,0,1
40040582,Kit de repuestos de reparacion del manifold de evacuacion de vapor del esterilizador con generador electrico de vapor,UN,,0,1
40040583,Kit de repuestos de reparacion del manifold de suministro de vapor del esterilizador con generador electrico de vapor,UN,,0,1
40040584,"Kit de repuestos para mantenimiento preventivo de 15,000 horas para ventilador volumetrico",UN,,0,1
40040585,Manga iris para incubadora neonatal,UN,,0,1
40040586,Nebulizador para ventilador volumetrico,UN,,0,1
40040587,Pack de bateria recargable de 24 v - 7 ah para ventilador volumetrico,UN,,0,1
40040588,Regulador de aire comprimido para ventilador neonatal,UN,,0,1
40040589,Regulador de oxigeno con manometro para 50 PSI para ventilador volumetrico,UN,,0,1
40040590,Regulador para oxigeno (preseteado a 55 PSI) para ventilador volumetrico + PCV,UN,,0,1
40040591,Sensor completo de paciente para pulsioximetro,UN,,0,1
40040592,Sensor de SPO2 adulto con conector oblicuo a cable troncal para capnografo + pulsioximetro,UN,,0,1
40040593,Sensor de SPO2 adulto con conector oblicuo a cable troncal para pulsioximetro,UN,,0,1
40040594,Sensor de SPO2 adulto para capnografo + pulsioximetro,UN,,0,1
40040595,Sensor de SPO2 adulto para pulsioximetro,UN,,0,1
40040596,Sensor de SPO2 dedal neonatal para pulsioximetro,UN,,0,1
40040597,Sensor de SPO2 pediatrico para capnografo + pulsioximetro,UN,,0,1
40040598,Sensor de flujo de aire para incubadora neonatal,UN,,0,1
40040599,Sensor de flujo de orificio variable para ventilador volumetrico,UN,,0,1
40040600,Sensor de flujo para ventilador volumetrico,UN,,0,1
40040601,Sensor de oxigeno (FIO2) de celda galvanica para ventilador volumetrico + PCV,UN,,0,1
40040602,Sensor de oxigeno para ventilador volumetrico,UN,,0,1
40040603,Sensor de oximetria con cable de extension,UN,,0,1
40040604,Sensor de oximetria neonatal para oxigeno,UN,,0,1
40040605,Sensor de pulsioximetria para adulto-dedo,UN,,0,1
40040606,Sensor de pulsioximetria,UN,,0,1
40040607,Sensor de saturacion de oxigeno SPO2 adulto conector trapezoidal de 9 pines,UN,,0,1
40040608,Sensor de saturacion de oxigeno conector DB9 adulto para maquina de anestesia,UN,,0,1
40040609,Sensor de saturacion de oxigeno conector DB9 para pulsioximetro,UN,,0,1
40040610,Sensor de temperatura de piel para neonato reusable para cuna de calor radiante,UN,,0,1
40040611,Sensor de temperatura para incubadora neonatal,UN,,0,1
40040612,Sensor de temperatura para vias aereas para ventilador volumetrico,UN,,0,1
40040613,Sensor dedal para adulto SPO2 para capnografo + pulsioximetro,UN,,0,1
40040614,Sensor para oximetria adulto conector tipo clip para pulsioximetro,UN,,0,1
40040615,Sensor para oximetria pediatrico para pulsioximetro,UN,,0,1
40040616,Sensor tipo dedo (capuchon) con cable minimo de 3 m,UN,,0,1
40040617,Sensor tipo dedo con cable minimo de 3 m,UN,,0,1
40040618,Sistema de paciente reusable adulto para ventilador volumetrico,UN,,0,1
40040619,Tarjeta de control con software EPROMS G-061401-00 (ESPAnOL),UN,,0,1
40040620,Tarjeta electronica de control y programacion pred-g para esterilizador con generador electrico de vapor,UN,,0,1
40040621,Tarjeta electronica principal para ventilador volumetrico,UN,,0,1
40040622,Tarjeta solenoide A1 para ventilador volumetrico,UN,,0,1
40040623,Termistor de flujo de aire para ventilador volumetrico,UN,,0,1
40040624,Trampa de agua d-fend reusable,UN,,0,1
40040625,Ventilador para ventilador volumetrico,UN,,0,1
40040626,Valvula de exhalacion para ventilador volumetrico,UN,,0,1
40040627,Valvula de solenoide exhalatorio para ventilador volumetrico,UN,,0,1
